ID,Year,Month,Day,Type,Dead,Dead Perpetrator,Injured,Injured Perpetrator,Country,City,Perpetrator
1823,2018,9,20,arson,0,,0,, Chile,Los Álamos,Coordinadora Arauco Malleco
1824,2018,9,20,shooting,12,,14,, Mozambique,Palma District,Ansar al-Sunna
1825,2018,9,20,arson,12,,14,, Mozambique,Palma District,Ansar al-Sunna
1826,2018,9,20,beheading,12,,14,, Mozambique,Palma District,Ansar al-Sunna
1827,2018,9,20,shooting,1,,4,, Thailand,Pattani province,Barisan Revolusi Nasional (suspected)
1828,2018,9,20,abduction,0,,1 (abducted),, Democratic Republic of the Congo,Haut-Uele,Lord's Resistance Army
1829,2018,9,21,shooting,3,,1,, India,Shopian district,Hizbul Mujahideen
1830,2018,9,21,kidnapping,3,,1,, India,Shopian district,Hizbul Mujahideen
1831,2018,9,21,bombing,8,,6,, Afghanistan,Faryab Province,Taliban (suspected)
1832,2018,9,21,assassination,2,,1,, Iraq,Hatra,Islamic State
1833,2018,9,21,shooting,2,,1,, Iraq,Hatra,Islamic State
1834,2018,9,22,mass shooting,25,5,70,, Iran,Ahvaz,Islamic State (suspected) / Ahvaz National Resistance (suspected)
1835,2018,9,22,car bombings,1,,1,, Somalia,Mogadishu,Al-Shabaab
1836,2018,9,22,shooting,27+,4,9,, Democratic Republic of The Congo,Beni,Allied Democratic Forces
1837,2018,9,22,shooting,7,9,0,, Pakistan,Datta Khel,Tehrik-i-Taliban Pakistan
1838,2018,9,22,ambush,7,9,0,, Pakistan,Datta Khel,Tehrik-i-Taliban Pakistan
1839,2018,9,23,shooting,0,,1,, Northern Ireland,Ballymoney,Ulster Defence Association (suspected)
1840,2018,9,23,shooting,4,,0,, Iraq,Nineveh Governorate,Islamic State
1841,2018,9,23,bombing,1,,3,, Afghanistan,Tagab,Taliban (suspected)
1842,2018,9,23,shooting,3,,0,, Burkina Faso,Soum Province,Al-Qaeda in the Islamic Maghreb (suspected)
1843,2018,9,23,bombing,0,,3,, Iraq,Baghdad,Islamic State (suspected)
1844,2018,9,23,shooting,1,,0,, India,Dumbriguda,CPI
1845,2018,9,24,shooting,1,,1,, Somalia,Bosaso,Islamic State
1846,2018,9,24,bombing,0,,7,, India,Imphal,Unknown
1847,2018,9,24,shooting,7,,Several,, Syria,Raqqa Governorate,PKK/YPG
1848,2018,9,24,arson,7,,Several,, Syria,Raqqa Governorate,PKK/YPG
1849,2018,9,24,shooting,0,,1,, Cameroon,Limbe,Ambazonia Defence Forces
1850,2018,9,24,looting,0,,1,, Cameroon,Limbe,Ambazonia Defence Forces
1851,2018,9,24,bombing,2,,0,, Tunisia,Kasserine Governorate,Al-Qaeda in the Islamic Maghreb (suspected)
1852,2018,9,25,shooting,15,,0,, Mali,Ménaka Cercle,Fulani herdsmen militants
1853,2018,9,25,bombing,2,,3,, Iraq,Baghdad,Islamic State (suspected)
1854,2018,9,25,prison break,0,,0,, Cameroon,Wum,Ambazonia Defence Forces
1855,2018,9,25,bombing,1,,4,, Pakistan,North Waziristan,Hizbul Ahrar
1856,2018,9,25,shooting,17,,0,, Mali,Gao Region,Islamic State (suspected)
1857,2018,9,26,shooting,20,,Hundreds,, Ethiopia,Benishangul-Gumuz Region,Oromo Liberation Front (suspected)
1858,2018,9,26,arson,20,,Hundreds,, Ethiopia,Benishangul-Gumuz Region,Oromo Liberation Front (suspected)
1859,2018,9,26,bombing,9,,Several,, Burkina Faso,Baraboulé Department,Al-Qaeda in the Islamic Maghreb (suspected)
1860,2018,9,26,suicide bombing,0,1,0,, Yemen,Abyan Governorate,Al-Qaeda in the Arabian Peninsula (suspected)
1861,2018,9,26,shooting,1,,0,, Thailand,Yarang District,Barisan Revolusi Nasional (suspected)
1862,2018,9,26,bombing,8,,0,, Mali,Douentza,Al-Qaeda in the Islamic Maghreb
1863,2018,9,26,bombing,2,,2,, Turkey,Silopi,PKK
1864,2018,9,26,shooting,1,,0,, Afghanistan,Kandahar,Taliban (suspected)
1865,2018,9,26,bombing,2,,0,, Syria,Markada,Islamic State (suspected)
1866,2018,9,26,shooting,2,3,4,, Cameroon,Limbe and Bamenda,Ambazonia Defence Forces
1867,2018,9,26,attempted arson,2,3,4,, Cameroon,Limbe and Bamenda,Ambazonia Defence Forces
1868,2018,9,26,shooting,2,3,6,, Pakistan,Kalat,Islamic State
1869,2018,9,27,shooting,0,,0,, India,Meerut,Unknown
1870,2018,9,27,grenade attack,0,,0,, India,Meerut,Unknown
1871,2018,9,27,bombing,2,,6,, Somalia,El Wak,Al-Shabaab
1872,2018,9,27,shooting,3,3,1,, India,Anantnag,Lashkar-e-Taiba
1873,2018,9,27,shooting,2,,0,, Iraq,Hamam al-Alil,Islamic State
1874,2018,9,27,shooting,1,,0,, Iraq,Baghdad,Unknown
1875,2018,9,27,shooting,1,,0,, Thailand,Yarang District,Barisan Revolusi Nasional
1876,2018,9,28,suicide bombings,4,2,10,, Cameroon,Mora,Boko Haram (suspected)
1877,2018,9,28,grenade attack,9,,35,, South Sudan,Yambio,Unknown
1878,2018,9,28,shooting,0,,1,, Northern Ireland,Belfast,Arm na Poblachta
1879,2018,9,28,bombing,5,,9,, Mali,Bamako,Al-Qaeda in the Islamic Maghreb (suspected)
1880,2018,9,28,shootings,22,,Unknown,, Mali,Amalaoulaou,Movement for the Salvation of Azawad
1881,2018,9,29,shooting,6,17,Several,, Chad,Lake Chad,Boko Haram
1882,2018,9,29,rocket attack,3,,0,, Mali,Kidal,Al-Qaeda in the Islamic Maghreb (suspected)
1883,2018,9,29,mortar attack,3,,0,, Mali,Kidal,Al-Qaeda in the Islamic Maghreb (suspected)
1884,2018,9,30,shooting,12,,Dozens,, Nigeria,Jos,Fulani herdsmen militants
1885,2018,9,30,bombing,1,,1,, Pakistan,Upper Dir District,Tehrik-i-Taliban Pakistan (suspected)
1886,2018,9,30,grenade attack,1,,0,, India,Shopian district,Jaish-e-Mohammed (suspected)
1887,2018,9,30,shooting,1,,0,, India,Shopian district,Jaish-e-Mohammed (suspected)
1888,2018,10,1,suicide car bombing,2,1,5,, Somalia,Mogadishu,Al-Shabaab
1889,2018,10,1,shooting,3,,4,, Somalia,Bosaso,Islamic State
1890,2018,10,1,bombing,1,,2,, Iraq,Kirkuk Governorate,Islamic State
1891,2018,10,1,bombing,0,,0,, Iraq,Hawija,Islamic State
1892,2018,10,1,arson,0,,0,1, Chile,Lautaro,Coordinadora Arauco Malleco (suspected)
1893,2018,10,1,bombing,1,,4,, Iraq,Baghdad,Islamic State
1894,2018,10,1,vandalism,0,,0,, Germany,Gladbeck,Far Right Extremist
1895,2018,10,2,suicide bombing,14,1,40,, Afghanistan,Kama District,Islamic State
1896,2018,10,2,shooting,3,,8,, Pakistan,Awaran District,Balochistan Liberation Army (suspected)
1897,2018,10,2,bombing,3,,8,, Pakistan,Awaran District,Balochistan Liberation Army (suspected)
1898,2018,10,2,shooting,9,4,10,, Afghanistan,Nimruz Province,Taliban
1899,2018,10,2,arson,0,,0,, Chile,Ercilla,Mapuche militants
1900,2018,10,3,kidnapping,0,,1 Kidnapped,, India,Sukma district,CPI
1901,2018,10,3,bombing,1,,0,, Afghanistan,Nad Ali District,Taliban
1902,2018,10,3,bombing,2,,5,, Tunisia,Jebel ech Chambi,Katibat Uqbah Ibn Nafi
1903,2018,10,4,arson,0,,0,, Chile,Carahue,Coordinadora Arauco Malleco
1904,2018,10,4,motorcycle bombing,0,,8,, Colombia,Corinto,FARC dissidents (suspected)
1905,2018,10,4,shooting,2,,0,, Thailand,Thung Yang Daeng District,Barisan Revolusi Nasional
1906,2018,10,4,bombing,6,,1,, Burkina Faso,Komondjari Province,Al-Qaeda in the Islamic Maghreb
1907,2018,10,4,shooting,19,,4,, Nigeria,Plateau State,Fulani herdsmen
1908,2018,10,4,bombing,2,,9,, Afghanistan,Nangarhar Province,Islamic State
1909,2018,10,4,shooting,6,,0,, Democratic Republic of the Congo,Beni,Allied Democratic Forces
1910,2018,10,4,bombing,8,,2,, Turkey,Batman Province,PKK
1911,2018,10,5,shooting,2,,1,, India,Srinagar,Lashkar-e-Taiba (suspected)
1912,2018,10,5,shooting,3,,0,, Syria,Kafr Halab,Tahrir al-Sham
1913,2018,10,5,bombing,1,,0,, Afghanistan,Helmand Province,Taliban (suspected)
1914,2018,10,5,mortar attack,1,,12,, Yemen,Al Hudaydah,Ansar Allah
1915,2018,10,5,bombing,7,,5,, Burkina Faso,Sollé Department,Al-Qaeda in the Islamic Maghreb
1916,2018,10,5,shooting,7,,5,, Burkina Faso,Sollé Department,Al-Qaeda in the Islamic Maghreb
1917,2018,10,5,shooting,0,2,0,, Bangladesh,Chittagong District,Jamaat-ul-Mujahideen Bangladesh
1918,2018,10,5,suicide bombing,0,2,0,, Bangladesh,Chittagong District,Jamaat-ul-Mujahideen Bangladesh
1919,2018,10,6,shooting,0,,1,, Peru,Ayahuanco District,Sendero Luminoso
1920,2018,10,6,kidnapping,1,,0,, India,Sopore,Jaish-e-Mohammed (suspected)
1921,2018,10,6,execution,1,,0,, India,Sopore,Jaish-e-Mohammed (suspected)
1922,2018,10,6,car bombing,5,,27,, Syria,Azaz,PKK/YPG (suspected)
1923,2018,10,6,shooting,0,,0,, Cameroon,Kumba,Ambazonia Defence Forces (suspected)
1924,2018,10,6,arson,0,,0,, Cameroon,Kumba,Ambazonia Defence Forces (suspected)
1925,2018,10,6,shooting,3,,0,, Iraq,Mosul,Islamic State
1926,2018,10,6,shooting,0,,0,, Colombia,Convención,EPL
1927,2018,10,6,bombings,1,,14,, Iraq,Baiji,Islamic State
1928,2018,10,6,bombing,2,,9,, Afghanistan,Kabul,Taliban
1929,2018,10,6,shooting,14,,0,, Afghanistan,Saydabad District,Taliban
1930,2018,10,6,shooting,13,3,4,, Afghanistan,Faryab Province and Nimruz Province,Taliban
1931,2018,10,7,shooting,2,,1,, West Bank,Barkan,Palestinian nationalist
1932,2018,10,7,shooting,2,,0,, Cameroon,Kumba,Ambazonia Defence Forces (suspected)
1933,2018,10,7,car bombing,0,,4,, Iraq,Baghdad,Islamic State (suspected)
1934,2018,10,7,bombing,0,,3,, Afghanistan,Kabul,Taliban (suspected)
1935,2018,10,7,stabbing,14,,9,, Democratic Republic of the Congo,North Kivu,Mai-Mai
1936,2018,10,7,shooting,0,,0,, Chile,Ercilla,Mapuche militants
1937,2018,10,7,shooting,10,,0,, Afghanistan,Saydabad District,Taliban
1938,2018,10,7,bombing,10,,0,, Afghanistan,Saydabad District,Taliban
1939,2018,10,7,bombing,2,,0,, Colombia,Aguachica,ELN
1940,2018,10,7,kidnapping,1,,0,, India,Sukma district,CPI
1941,2018,10,7,assassination,1,,0,, India,Sukma district,CPI
1942,2018,10,7,sabotage,0,,0,, Germany,Near Allersberg,Islamist (suspected)
1943,2018,10,7,landmine,1,,18,, Syria,Khafsin,Syrian Rebels (suspected)
1944,2018,10,8,shooting,0,,1,, Northern Ireland,Garvagh,Dissident republicans
1945,2018,10,8,shooting,0,,1,, Northern Ireland,Belfast,Dissident republicans
1946,2018,10,8,shooting,2,,0,, Iraq,Mosul,Islamic State
1947,2018,10,8,kidnapping,1,,0,, India,Sukma district,CPI
1948,2018,10,8,execution,1,,0,, India,Sukma district,CPI
1949,2018,10,8,shooting,1,,3,, Pakistan,Karachi,Hizbul Ahrar
1950,2018,10,8,arson,0,,0,, France,Saint-Martin-d'Hères,Foxes
1951,2018,10,8,shooting,18,,157,, Nigeria,Borno State,Boko Haram
1952,2018,10,8,kidnapping,18,,157,, Nigeria,Borno State,Boko Haram
1953,2018,10,9,assault,1,,0,,West Bank,West Bank,Israeli nationalist
1954,2018,10,9,shooting,15,,0,, Syria,Al-Safa,Islamic State
1955,2018,10,9,shooting,1,1,2,, Iraq,Kirkuk Governorate and Badush,Islamic State
1956,2018,10,9,suicide bombing,8,1,10,, Afghanistan,Lashkargah,Taliban
1957,2018,10,9,bombing,1,,3,, Syria,Raqqa,Islamic State
1958,2018,10,9,bombing,0,,3,, Iraq,Baiji,Islamic State (suspected)
1959,2018,10,9,execution,5,,0,, Somalia,Jilib,Al-Shabaab
1960,2018,10,9,shooting,5,,0,, Somalia,Jilib,Al-Shabaab
1961,2018,10,9,atgm attack,1,,4,, Turkey,Çukurca,PKK
1962,2018,10,9,bombing,2,,0,, Kenya,Mandera,Al-Shabaab
1963,2018,10,9,grenade attack,1,,0,, Yemen,Dhale,Al-Qaeda in the Arabian Peninsula (suspected)
1964,2018,10,10,bombing,1,,4,, Iraq,Tikrit,Islamic State (suspected)
1965,2018,10,10,shooting,37,58,100+,, Syria,Deir ez-Zor Governorate,Islamic State
1966,2018,10,10,kidnappings,37,58,100+,, Syria,Deir ez-Zor Governorate,Islamic State
1967,2018,10,10,bombings,37,58,100+,, Syria,Deir ez-Zor Governorate,Islamic State
1968,2018,10,10,mortar attack,1,,10,, Syria,Latakia Governorate,Syrian Rebels
1969,2018,10,10,shooting,8,48,11,, Chad,Lake Chad,Boko Haram
1970,2018,10,10,shooting,10,,0,, Iraq,Al Anbar Governorate,Islamic State
1971,2018,10,10,execution,3,,0,,Momand Dara District. Afghanistan,Momand Dara District. Afghanistan,Islamic State
1972,2018,10,11,shooting,0,,0,, Philippines,Talakag,New People's Army
1973,2018,10,11,shooting,15,,13,, Afghanistan,Qalay-I-Zal District,Taliban
1974,2018,10,11,shooting,0,,0,, Cameroon,Mamfe,Ambazonia Defence Forces
1975,2018,10,11,shooting,1,,0,, Somalia,Bosaso,Islamic State (suspected)
1976,2018,10,11,shooting,0,,3,, Thailand,Rueso District,Barisan Revolusi Nasional (suspected)
1977,2018,10,11,bombing,3,,4,, Mali,Mopti,Al-Qaeda in the Islamic Maghreb (suspected)
1978,2018,10,11,shooting,5,,1,, Democratic Republic of the Congo,North Kivu,Allied Democratic Forces
1979,2018,10,11,bombing,3,,0,, Afghanistan,Urgun District,Taliban (suspected)
1980,2018,10,11,bombing,3,,5,, Pakistan,Ladha Subdivision,Tehrik-i-Taliban Pakistan
1981,2018,10,11,bombing,2,,4,, Iraq,Kirkuk Governorate,Islamic State (suspected)
1982,2018,10,11,bombing,0,,12,, Syria,Deir ez-Zor Governorate,Islamic State
1983,2018,10,11,car bombing,5,10,4,, Afghanistan,Faryab Province,Taliban
1984,2018,10,12,ambush,6,10,0,, Syria,Deir ez-Zor Governorate,Islamic State
1985,2018,10,12,shooting,6,10,0,, Syria,Deir ez-Zor Governorate,Islamic State
1986,2018,10,12,bombing,1,,2,, Iraq,Baghdad,Islamic State (suspected)
1987,2018,10,12,shooting,1,,2,, Iraq,Baghdad,Islamic State (suspected)
1988,2018,10,12,shooting,1,,0,, India,Sopore,Jaish-e-Mohammed (suspected)
1989,2018,10,12,shooting,4,2,0,, Iran,Paveh,Democratic Party of Iranian Kurdistan
1990,2018,10,12,letter bombing,0,,0,, Italia,Ala,Anarchist
1991,2018,10,13,bike bombing,22,,36,, Afghanistan,Rustaq District,Taliban
1992,2018,10,13,suicide bombings,22,2,30,, Somalia,Baidoa,Al-Shabaab
1993,2018,10,13,grenade attack,22,2,30,, Somalia,Baidoa,Al-Shabaab
1994,2018,10,13,shooting,12,,0,, Mali,Ménaka,Islamic State (suspected)
1995,2018,10,13,bombing,2,,0,, Iraq,Qayyarah,Islamic State
1996,2018,10,13,kidnapping,0,,2 (kidnapped),, Pakistan,North Waziristan,Hizbul Ahrar
1997,2018,10,13,bombing,0,,4,, India,Guwahati,United Liberation Front of Assam
1998,2018,10,13,car bombing,1,,7,, Iraq,Kirkuk,Islamic State
1999,2018,10,14,shooting,8,,0,, Afghanistan,Zabul Province,Taliban
2000,2018,10,14,ambush,16,,6,, Venezuela,Sifontes Municipality,ELN
2001,2018,10,14,shooting,16,,6,, Venezuela,Sifontes Municipality,ELN
2002,2018,10,14,mortar attack,2,,0,, Syria,Hama Governorate,Ahrar al-Sham (suspected)
2003,2018,10,14,grenade attack,0,,0,, India,Budgam district,Al-Badr
2004,2018,10,14,bombing,0,,0,, India,Malkangiri district,Naxals
2005,2018,10,14,shooting,20,,2,, Afghanistan,Farah Province,Taliban
2006,2018,10,15,arson,0,,0,, Colombia,Puerto Concordia,FARC 7th Front
2007,2018,10,15,shooting,1,,1,, Iraq,Al-Qa'im,Islamic State (suspected)
2008,2018,10,15,execution,1,,0,, Nigeria,Borno State,Boko Haram
2009,2018,10,15,grenade attack,0,,2,, India,Pulwama district,Lashkar-e-Taiba (suspected)
2010,2018,10,15,shooting,12,,2,, Mali,Mopti Region,Islamic State (suspected)
2011,2018,10,15,bombing,12,,2,, Mali,Mopti Region,Islamic State (suspected)
2012,2018,10,15,shooting,1,,7 (kidnapped),, Afghanistan,Jowzjan Province,Taliban
2013,2018,10,15,kidnapping,1,,7 (kidnapped),, Afghanistan,Jowzjan Province,Taliban
2014,2018,10,15,rocket attack,1,,15,, Afghanistan,Qala-i-Jangi,Taliban
2015,2018,10,15,firebombing,0,,4,, Greece,Athens,Anarchists
2016,2018,10,15,shooting,7,,5,, Afghanistan,Samangan Province,Taliban
2017,2018,10,15,bombing,0,,0,, India,Giridih district,CPI
2018,2018,10,15,arson,0,,0,, France,Nantes,Un enragé contre l’Etat et ses larbins
2019,2018,10,15,shooting,16,,17,, Afghanistan,Daykundi Province and Farah Province,Taliban
2020,2018,10,16,shooting,2,,3,, Colombia,La Macarena,FARC dissidents
2021,2018,10,16,rocket attack,0,,0,, Israel,Beersheba,Izz ad-Din al-Qassam Brigades (suspected)
2022,2018,10,16,bombing,0,,3,, India,Rajnandgaon district,CPI
2023,2018,10,16,shooting,0,,0,, Philippines,Midsayap,Bangsamoro Islamic Freedom Fighters
2024,2018,10,16,shooting,5,,1,, Afghanistan,Nimruz Province,Taliban
2025,2018,10,16,bombing,4,,1,, Afghanistan,Garmsir District,Taliban
2026,2018,10,16,mortar attack,0,,1,, Syria,Latakia Governorate,Militants
2027,2018,10,16,bombing,1,,2,, Iraq,Al-Qa'im,Islamic State
2028,2018,10,16,bombing,1,,3,, Iraq,Diyala Governorate,Islamic State (suspected)
2029,2018,10,16,shooting,1,,2,, Iraq,Kirkuk,Islamic State
2030,2018,10,16,shooting,2,,Several,, Somalia,Merca,Al-Shabaab
2031,2018,10,16,ambush,2,,Several,, Somalia,Merca,Al-Shabaab
2032,2018,10,16,kidnapping,0,,14 (kidnapped),, Iran,Lulakdan,Jaish ul-Adl
2033,2018,10,17,bombing,3,,0,, Iraq,Al-Shirqat,Islamic State (suspected)
2034,2018,10,17,hostage taking,0,,15 Kidnapped,, Indonesia,Nduga Regency,West Papua Liberation Army
2035,2018,10,17,shooting,0,,0,, Yemen,Dhale Governorate,Al-Qaeda in the Arabian Peninsula (suspected)
2036,2018,10,17,grenade attack,0,,0,, Yemen,Dhale Governorate,Al-Qaeda in the Arabian Peninsula (suspected)
2037,2018,10,17,arson,0,,0,, Cameroon,Near Bamenda,Ambazonia Defence Forces (suspected)
2038,2018,10,17,shooting,1,3,4,, India,Srinagar,Lashkar-e-Taiba
2039,2018,10,17,bombing,4,,8,, Afghanistan,Helmand Province,Taliban
2040,2018,10,17,suicide bombing,2,1,5,, Afghanistan,Bagram,Taliban
2041,2018,10,17,kidnapping,0,,14 (kidnapped),, Afghanistan,Laghman Province,Taliban (suspected)
2042,2018,10,17,suicide bombing,7,1,1,, Afghanistan,Chaki Wardak District,Taliban
2043,2018,10,17,rocket attack,0,,7,, Israel,Beersheba,Hamas (suspected)
2044,2018,10,17,shooting,1,1,2,, Burkina Faso,Barani Department,Al-Qaeda in the Islamic Maghreb (suspected)
2045,2018,10,18,assassination,3,1,2,, Afghanistan,Kandahar,Taliban
2046,2018,10,18,shooting,3,1,2,, Afghanistan,Kandahar,Taliban
2047,2018,10,18,ambush,3,,3,, Philippines,Camarines Sur,New People's Army
2048,2018,10,18,shooting,3,,3,, Philippines,Camarines Sur,New People's Army
2049,2018,10,18,shooting,0,,1,, Burkina Faso,Djibo,Al-Qaeda in the Islamic Maghreb
2050,2018,10,18,rocket attack,0,,1,, Burkina Faso,Djibo,Al-Qaeda in the Islamic Maghreb
2051,2018,10,18,arson,0,,0,, Philippines,Manjuyod,New People's Army (suspected)
2052,2018,10,18,bombing,0,,7,, India,Pulwama district,Jaish-e-Mohammed
2053,2018,10,18,shooting,1,,1,, Peru,Huanta,Sendero Luminoso
2054,2018,10,19,shooting,0,,4,, Iraq,Ramadi,Islamic State
2055,2018,10,19,shooting,6,,0,, Mali,Gao Region,Islamic State (suspected)
2056,2018,10,19,grenade attack,1,,0,, India,Pulwama district,Jaish-e-Mohammed (suspected)
2057,2018,10,19,shooting,1,,0,, India,Pulwama district,Jaish-e-Mohammed (suspected)
2058,2018,10,19,shooting,1,,0,, Iraq,Ar-Rutbah,Islamic State
2059,2018,10,19,bombing,0,,0,, Iraq,Basra,Militants (suspected)
2060,2018,10,19,shooting,2,,0,, Pakistan,South Waziristan,Tehrik-i-Taliban Pakistan
2061,2018,10,19,bombing,0,,0,, Colombia,Villagarzón,ELN
2062,2018,10,19,firebombing,0,,0,, Thailand,Nong Chik District,Barisan Revolusi Nasional (suspected)
2063,2018,10,19,shooting,0,,0,, Thailand,Nong Chik District,Barisan Revolusi Nasional (suspected)
2064,2018,10,19,bombing,3,,1,, Afghanistan,Zari District,Taliban
2065,2018,10,19,kidnapping,0,,6 (kidnapped),, Cameroon,Bamenda,Ambazonia Defence Forces (suspected)
2066,2018,10,19,bombing,1,,1,, Afghanistan,Chaparhar District,Islamic State
2067,2018,10,20,grenade attack,1,,1,, India,Imphal,Unknown
2068,2018,10,19,shooting,1,,0,, Colombia,Fortul,ELN
2069,2018,10,20,grenade attack,0,,2,, India,Pulwama district,Jaish-e-Mohammed (suspected)
2070,2018,10,20,arson,0,,0,, India,Hazaribagh district,CPI
2071,2018,10,20,melee attack,0,,1,, Afghanistan,Nahri Saraj District,Taliban
2072,2018,10,20,shooting,1,,3,, Cameroon,Buea,Ambazonia Defence Forces (suspected)
2073,2018,10,20,stabbing,12,,0,, Nigeria,Borno State,Boko Haram
2074,2018,10,20,hacking,12,,0,, Nigeria,Borno State,Boko Haram
2075,2018,10,20,machete attack,12,,0,, Nigeria,Borno State,Boko Haram
2076,2018,10,20,bombings,18,1,62,, Afghanistan,Kabul,Taliban and Islamic State (suspected)
2077,2018,10,20,suicide bombing,18,1,62,, Afghanistan,Kabul,Taliban and Islamic State (suspected)
2078,2018,10,20,mortar attack,2,,38,, Afghanistan,Kunduz,Taliban
2079,2018,10,20,shooting,9,,0,, Philippines,Sagay,Revolutionary Proletarian Army
2080,2018,10,20,mortar attacks,8,,45,, Afghanistan,Baghlan Province,Taliban
2081,2018,10,20,bombings,8,,45,, Afghanistan,Baghlan Province,Taliban
2082,2018,10,20,shooting,2,,0,, Democratic Republic of The Congo,Butembo,Mai-Mai
2083,2018,10,20,shooting,1,,2,, Mali,Gao Region,Al-Qaeda in the Islamic Maghreb (suspected)
2084,2018,10,20,shooting,3,6,1,, Egypt,Arish,Islamic State (suspected)
2085,2018,10,20,shooting,15,,12 (kidnapped),, Democratic Republic of the Congo,Beni,Allied Democratic Forces
2086,2018,10,20,kidnapping,15,,12 (kidnapped),, Democratic Republic of the Congo,Beni,Allied Democratic Forces
2087,2018,10,21,bombing,12,,0,, Afghanistan,Achin District,Islamic State
2088,2018,10,21,bombing,1,,0,, Iraq,Abu Ghraib,Islamic State (suspected)
2089,2018,10,21,grenade attack,1,,0,, India,Tral,Jaish-e-Mohammed (suspected)
2090,2018,10,21,shooting,0,3,2,, India,Kulgam district,Lashkar-e-Taiba (suspected)
2091,2018,10,21,shooting,3,2,1,, India,Rajouri district,Jaish-e-Mohammed (suspected)
2092,2018,10,21,car bombing,4,,11,, Syria,Idlib,Islamic State (suspected)
2093,2018,10,21,car bombing,2,,0,, Iraq,Hawija District,Islamic State (suspected)
2094,2018,10,21,shooting,1,,0,, India,Pulwama district,Jaish-e-Mohammed (suspected)
2095,2018,10,21,shooting,3,,0,, Iraq,Jalawla,Islamic State (suspected)
2096,2018,10,22,attempted bombing,1,,0,, Colombia,Tunja,ELN
2097,2018,10,22,shooting,1,,0,, Colombia,Tunja,ELN
2098,2018,10,22,stabbing,0,1,1,, Israel,Hebron,Palestinian nationalist
2099,2018,10,22,shooting,4,,1,, Iraq,Mosul,Islamic State
2100,2018,10,22,ambush,1,,0,, Iraq,Dalya,PKK/YPG/HPG
2101,2018,10,22,shooting,1,,0,, Iraq,Dalya,PKK/YPG/HPG
2102,2018,10,22,grenade attack,1,,0,, Iraq,Dalya,PKK/YPG/HPG
2103,2018,10,22,bombing,0,,5,, Pakistan,Bannu District,Tehrik-i-Taliban Pakistan (suspected)
2104,2018,10,22,shooting,1,1,2,, Afghanistan,Herat Province,Taliban or Islamic State
2105,2018,10,22,shooting,1,,1,, Philippines,Bato Town,New People's Army
2106,2018,10,22,bombing,1,,0,, Syria,Maksar al-Hisan,Islamic State
2107,2018,10,22,attempted bombings,0,,0,, Georgia),Various cities across the United States (Katonah,Cesar Alteri Sayoc Jr.
2108,2018,10,23,shooting,1,,1,, Philippines,Bato,New People’s Army
2109,2018,10,23,shooting,2,,Several,, Nigeria,Borno State,Boko Haram
